:START_ID,:TYPE,:END_ID,properties:JSON
"testing.environmentfactor.references.testing.partitionvalue",HAS_SOURCE,"testing.environmentfactor","{}"
"testing.environmentfactor.serves.testing.coveragerequirement",HAS_SOURCE,"testing.environmentfactor","{}"
"testing.environmentfactor.serves.testing.testcasesketch",HAS_SOURCE,"testing.environmentfactor","{}"
"testing.environmentfactor.serves.testing.testcoveragemodel",HAS_SOURCE,"testing.environmentfactor","{}"
"testing.inputpartitionselection.aggregates.testing.contextvariation",HAS_SOURCE,"testing.inputpartitionselection","{}"
"testing.inputpartitionselection.aggregates.testing.partitionvalue",HAS_SOURCE,"testing.inputpartitionselection","{}"
"testing.inputselection.references.testing.coveragerequirement",HAS_SOURCE,"testing.inputselection","{}"
"testing.inputselection.references.testing.partitionvalue",HAS_SOURCE,"testing.inputselection","{}"
"testing.inputselection.references.testing.testcoveragetarget",HAS_SOURCE,"testing.inputselection","{}"
"testing.inputspacepartition.composes.partitionvalue",HAS_SOURCE,"testing.inputspacepartition","{}"
"testing.inputspacepartition.depends-on.inputspacepartition",HAS_SOURCE,"testing.inputspacepartition","{}"
"testing.inputspacepartition.serves.testing.testcoveragetarget",HAS_SOURCE,"testing.inputspacepartition","{}"
"testing.outcomecategory.aggregates.testing.testcasesketch",HAS_SOURCE,"testing.outcomecategory","{}"
"testing.outcomecategory.constrained-by.testing.environmentfactor",HAS_SOURCE,"testing.outcomecategory","{}"
"testing.outcomecategory.flows-to.testing.coveragesummary",HAS_SOURCE,"testing.outcomecategory","{}"
"testing.outcomecategory.references.testing.targetinputfield",HAS_SOURCE,"testing.outcomecategory","{}"
"testing.outcomecategory.serves.testing.coveragerequirement",HAS_SOURCE,"testing.outcomecategory","{}"
"testing.partitiondependency.references.testing.inputspacepartition",HAS_SOURCE,"testing.partitiondependency","{}"
"testing.partitiondependency.triggers.testing.coveragerequirement",HAS_SOURCE,"testing.partitiondependency","{}"
"testing.partitiondependency.triggers.testing.partitionvalue",HAS_SOURCE,"testing.partitiondependency","{}"
"testing.partitionvalue.composes.testing.inputspacepartition",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.partitionvalue.constrained-by.testing.coveragerequirement",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.partitionvalue.depends-on.testing.environmentfactor",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.partitionvalue.flows-to.testing.outcomecategory",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.partitionvalue.references.testing.coverageexclusion",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.partitionvalue.triggers.testing.coveragegap",HAS_SOURCE,"testing.partitionvalue","{}"
"testing.targetcoveragesummary.references.testing.coverageexclusion",HAS_SOURCE,"testing.targetcoveragesummary","{}"
"testing.targetcoveragesummary.references.testing.coveragegap",HAS_SOURCE,"testing.targetcoveragesummary","{}"
"testing.targetcoveragesummary.validates.testing.coveragerequirement",HAS_SOURCE,"testing.targetcoveragesummary","{}"
"testing.targetcoveragesummary.validates.testing.testcoveragetarget",HAS_SOURCE,"testing.targetcoveragesummary","{}"
"testing.targetinputfield.aggregates.testing.partitionvalue",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.targetinputfield.constrained-by.testing.coveragerequirement",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.targetinputfield.depends-on.testing.contextvariation",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.targetinputfield.flows-to.testing.inputpartitionselection",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.targetinputfield.references.testing.inputspacepartition",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.targetinputfield.references.testing.testcoveragetarget",HAS_SOURCE,"testing.targetinputfield","{}"
"testing.testcasesketch.accesses.testing.inputpartitionselection",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.accesses.testing.inputselection",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.depends-on.testing.contextvariation",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.depends-on.testing.inputspacepartition",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.depends-on.testing.outcomecategory",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.fulfills-requirements.motivation.requirement",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.references.testing.coveragerequirement",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.references.testing.partitionvalue",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.references.testing.testcoveragetarget",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.supports-goals.motivation.goal",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.tests.testing.coveragerequirement",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.validates.testing.coveragerequirement",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcasesketch.validates.testing.testcoveragetarget",HAS_SOURCE,"testing.testcasesketch","{}"
"testing.testcoveragemodel.aggregates.contextvariation",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.aggregates.inputspacepartition",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.aggregates.testcasesketch",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.coverageexclusion",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.coveragerequirement",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.coveragesummary",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.inputpartitionselection",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.outcomecategory",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.composes.testing.testcoveragetarget",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.constrained-by.motivation.constraint",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.fulfills-requirements.motivation.requirement",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.governed-by-principles.motivation.principle",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragemodel.supports-goals.motivation.goal",HAS_SOURCE,"testing.testcoveragemodel","{}"
"testing.testcoveragetarget.aggregates.contextvariation",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.composes.testing.inputpartitionselection",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.composes.testing.outcomecategory",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.composes.testing.targetinputfield",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.composes.testing.testcoveragetarget",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.flows-to.testing.coveragerequirement",HAS_SOURCE,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.flows-to.testing.testcasesketch",HAS_SOURCE,"testing.testcoveragetarget","{}"
"technology.communicationnetwork.aggregates.technology.communicationnetwork",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.aggregates.technology.path",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.assigned-to.technology.technologycollaboration",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.associated-with.technology.systemsoftware",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.provides.technology.technologyinterface",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.serves.technology.device",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.serves.technology.node",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.communicationnetwork.supports.technology.technologyservice",HAS_SOURCE,"technology.communicationnetwork","{}"
"technology.device.composes.technology.node",HAS_SOURCE,"technology.device","{}"
"technology.node.assigned-to.technology.technologyfunction",HAS_SOURCE,"technology.node","{}"
"technology.node.composes.technology.artifact",HAS_SOURCE,"technology.node","{}"
"technology.node.composes.technology.device",HAS_SOURCE,"technology.node","{}"
"technology.node.composes.technology.systemsoftware",HAS_SOURCE,"technology.node","{}"
"technology.node.composes.technology.technologyinterface",HAS_SOURCE,"technology.node","{}"
"technology.path.assigned-to.technology.technologyinterface",HAS_SOURCE,"technology.path","{}"
"technology.path.composes.technology.path",HAS_SOURCE,"technology.path","{}"
"technology.path.flows-to.technology.technologyservice",HAS_SOURCE,"technology.path","{}"
"technology.path.realizes.technology.technologyservice",HAS_SOURCE,"technology.path","{}"
"technology.path.serves.technology.device",HAS_SOURCE,"technology.path","{}"
"technology.path.serves.technology.node",HAS_SOURCE,"technology.path","{}"
"technology.path.triggers.technology.technologyevent",HAS_SOURCE,"technology.path","{}"
"technology.systemsoftware.accesses.technology.artifact",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.assigned-to.technology.technologyfunction",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.composes.technology.artifact",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.depends-on.technology.device",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.depends-on.technology.systemsoftware",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.provides.technology.technologyinterface",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.realizes.technology.technologyservice",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.serves.technology.technologyfunction",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.triggers.technology.technologyevent",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.uses.technology.communicationnetwork",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.systemsoftware.uses.technology.path",HAS_SOURCE,"technology.systemsoftware","{}"
"technology.technologycollaboration.accesses.technology.artifact",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.aggregates.technology.node",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.aggregates.technology.technologyinterface",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.associated-with.technology.technologycollaboration",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.performs.technology.technologyinteraction",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.realizes.technology.technologyservice",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.triggers.technology.technologyevent",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.uses.technology.communicationnetwork",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologycollaboration.uses.technology.path",HAS_SOURCE,"technology.technologycollaboration","{}"
"technology.technologyevent.associated-with.technology.technologyservice",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyevent.flows-to.technology.artifact",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyevent.flows-to.technology.technologyprocess",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyevent.triggers.technology.technologyfunction",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyevent.triggers.technology.technologyinteraction",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyevent.triggers.technology.technologyprocess",HAS_SOURCE,"technology.technologyevent","{}"
"technology.technologyfunction.accesses.technology.artifact",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.composes.technology.technologyfunction",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.flows-to.technology.technologyprocess",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.realizes.technology.technologyservice",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.serves.technology.technologyinteraction",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.triggers.technology.technologyevent",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.triggers.technology.technologyprocess",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyfunction.uses.technology.technologyinterface",HAS_SOURCE,"technology.technologyfunction","{}"
"technology.technologyinteraction.accesses.technology.artifact",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.composes.technology.technologyfunction",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.flows-to.technology.technologyinteraction",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.realizes.technology.technologycollaboration",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.realizes.technology.technologyservice",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.triggers.technology.technologyevent",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.triggers.technology.technologyprocess",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinteraction.uses.technology.technologyinterface",HAS_SOURCE,"technology.technologyinteraction","{}"
"technology.technologyinterface.assigned-to.technology.node",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.assigned-to.technology.systemsoftware",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.assigned-to.technology.technologyservice",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.serves.technology.technologycollaboration",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.serves.technology.technologyfunction",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.serves.technology.technologyprocess",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.uses.technology.communicationnetwork",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyinterface.uses.technology.path",HAS_SOURCE,"technology.technologyinterface","{}"
"technology.technologyprocess.realizes.technology.technologyservice",HAS_SOURCE,"technology.technologyprocess","{}"
"technology.technologyprocess.triggers.technology.technologyevent",HAS_SOURCE,"technology.technologyprocess","{}"
"technology.technologyprocess.uses.technology.path",HAS_SOURCE,"technology.technologyprocess","{}"
"technology.technologyservice.aggregates.technology.technologyfunction",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.associated-with.technology.technologycollaboration",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.consumes.technology.artifact",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.depends-on.technology.communicationnetwork",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.depends-on.technology.node",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.flows-to.technology.technologyservice",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.provides.technology.technologyinterface",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.serves.technology.technologyinterface",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.serves.technology.technologyservice",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.triggers.technology.technologyevent",HAS_SOURCE,"technology.technologyservice","{}"
"technology.technologyservice.uses.technology.systemsoftware",HAS_SOURCE,"technology.technologyservice","{}"
"security.accesscondition.composes.security.policyrule",HAS_SOURCE,"security.accesscondition","{}"
"security.accesscondition.constrains.security.permission",HAS_SOURCE,"security.accesscondition","{}"
"security.accesscondition.governs.security.fieldaccesscontrol",HAS_SOURCE,"security.accesscondition","{}"
"security.accesscondition.references.security.secureresource",HAS_SOURCE,"security.accesscondition","{}"
"security.accesscondition.uses.security.validationrule",HAS_SOURCE,"security.accesscondition","{}"
"security.accountabilityrequirement.constrains.security.actor",HAS_SOURCE,"security.accountabilityrequirement","{}"
"security.accountabilityrequirement.requires.security.auditconfig",HAS_SOURCE,"security.accountabilityrequirement","{}"
"security.accountabilityrequirement.requires.security.evidence",HAS_SOURCE,"security.accountabilityrequirement","{}"
"security.accountabilityrequirement.requires.security.retentionpolicy",HAS_SOURCE,"security.accountabilityrequirement","{}"
"security.actor.accesses.security.secureresource",HAS_SOURCE,"security.actor","{}"
"security.actor.assigned-to.security.role",HAS_SOURCE,"security.actor","{}"
"security.actor.associated-with.security.delegation",HAS_SOURCE,"security.actor","{}"
"security.actor.associated-with.security.threat",HAS_SOURCE,"security.actor","{}"
"security.actor.references.security.delegation",HAS_SOURCE,"security.actor","{}"
"security.actor.requires.security.authenticationconfig",HAS_SOURCE,"security.actor","{}"
"security.auditconfig.depends-on.security.retentionpolicy",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.fulfills.security.accountabilityrequirement",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.governs.security.retentionpolicy",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.governs.security.secureresource",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.mitigates.security.threat",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.monitors.security.secureresource",HAS_SOURCE,"security.auditconfig","{}"
"security.auditconfig.triggers.security.evidence",HAS_SOURCE,"security.auditconfig","{}"
"security.authenticationconfig.authenticates.security.actor",HAS_SOURCE,"security.authenticationconfig","{}"
"security.authenticationconfig.constrained-by.security.securitypolicy",HAS_SOURCE,"security.authenticationconfig","{}"
"security.authenticationconfig.depends-on.security.auditconfig",HAS_SOURCE,"security.authenticationconfig","{}"
"security.authenticationconfig.protects.security.secureresource",HAS_SOURCE,"security.authenticationconfig","{}"
"security.authenticationconfig.references.security.passwordpolicy",HAS_SOURCE,"security.authenticationconfig","{}"
"security.authenticationconfig.uses.security.passwordpolicy",HAS_SOURCE,"security.authenticationconfig","{}"
